customer_id,name,age,gender,state,signup_date,email,phone_number,subscribe,age_bracket,signup_cohort,phone_valid
CUST0645,Citra,53,Female,Maluku,2024-12-12,citra_23@example.com,89832362663,No,46-60,2024-12,Not Checked
CUST0646,Rafi,42,Male,Maluku Utara,2024-08-23,emin81@example.org,87520182694,No,36-45,2024-08,Not Checked
CUST0647,Upik,20,Male,Sulawesi Selatan,2025-03-21,faizah37@example.net,823077372,Yes,18-25,2025-03,Not Checked
CUST0648,Lidya,48,Female,DKI Jakarta,2025-04-22,uwaisjamil@example.com,83566634506,Yes,46-60,2025-04,Not Checked
CUST0649,Caturangga,43,Male,Nusa Tenggara Timur,2024-02-15,padmasariganjaran@example.net,842940543,Yes,36-45,2024-02,Not Checked
CUST0650,Edi,33,Male,unknown,2023-11-10,66edi@example.com,823265292645,Yes,26-35,2023-11,Not Checked
CUST0651,Karsa,51,Male,Sulawesi Utara,2024-01-01,karsa639@example.com,81101529747,Yes,46-60,2024-01,Not Checked
CUST0652,Jatmiko,28,Male,Kalimantan Tengah,2024-04-19,ika39@example.net,839344864,Yes,26-35,2024-04,Not Checked
CUST0653,Salimah,32,Female,Lampung,2025-02-04,salimah_81@example.com,844492489852,No,26-35,2025-02,Not Checked
CUST0654,Empluk,48,Male,Banten,2024-07-05,bagas61@example.org,816856958,No,46-60,2024-07,Not Checked
CUST0655,Galak,25,Male,DKI Jakarta,2025-03-20,galak873@example.com,814018461,No,18-25,2025-03,Not Checked
CUST0656,Damar,58,Male,Nusa Tenggara Barat,2025-06-26,mustofa35@example.com,85527810726,Yes,46-60,2025-06,Not Checked
CUST0657,Kartika,24,Female,Jawa Barat,2025-07-15,salwa82@example.com,888762476,Yes,18-25,2025-07,Check Failed
CUST0658,Jagaraga,56,Male,DI Yogyakarta,2025-04-02,fujiatidaryani@example.com,86284863979,No,46-60,2025-04,Not Checked
CUST0659,Gaiman,50,Male,Gorontalo,2024-09-30,gaiman_38@example.com,843988791,Yes,46-60,2024-09,Not Checked
CUST0660,Ade,30,Female,Papua,2024-02-02,978ade@example.com,82838046583,No,26-35,2024-02,Not Checked
CUST0662,Gada,47,Male,Kalimantan Selatan,2024-10-21,gada939@example.com,839506973293,Yes,46-60,2024-10,Not Checked
CUST0663,Melinda,40,Female,Jawa Timur,2025-01-12,989melinda@example.com,8605603918,Yes,36-45,2025-01,Not Checked
CUST0664,Michelle,25,Female,Kalimantan Selatan,2025-03-26,408michelle@example.com,837828266,Yes,18-25,2025-03,Not Checked
CUST0665,Prakosa,50,Male,Papua,2025-07-12,humaira13@example.net,879933014807,No,46-60,2025-07,Not Checked
CUST0666,Jaiman,63,Male,Gorontalo,2025-03-25,swahyuni@example.net,8468511994,Yes,60+,2025-03,Not Checked
CUST0667,Balijan,25,Male,Gorontalo,2024-11-27,ksuryatmi@example.net,874544345358,Yes,18-25,2024-11,Not Checked
CUST0668,Ajimat,60,Male,Sulawesi Utara,2024-05-27,ajimat722@example.com,883294231,Yes,46-60,2024-05,Not Checked
CUST0669,Dalimin,31,Male,Kalimantan Timur,2023-11-15,ssantoso@example.net,8894840598,No,26-35,2023-11,Not Checked
CUST0670,Bakti,36,Male,Lampung,2025-09-18,bakti_14@example.com,81997368461,Yes,36-45,2025-09,Not Checked
CUST0671,Ismail,40,Male,Kepulauan Bangka Belitung,2024-03-08,ismail168@example.com,8283514490,Yes,36-45,2024-03,Not Checked
CUST0672,Kartika,38,Female,Riau,2024-01-30,xpratiwi@example.net,806240356,Yes,36-45,2024-01,Not Checked
CUST0673,Pia,30,Female,Bengkulu,2024-02-28,oktavianihartaka@example.net,8243723031,No,26-35,2024-02,Not Checked
CUST0674,Vicky,53,Female,Sumatera Selatan,2024-09-09,vicky_20@example.com,848677025,Yes,46-60,2024-09,Not Checked
CUST0675,Saka,29,Male,Aceh,2024-12-20,gandirahayu@example.org,89549132065,Yes,26-35,2024-12,Not Checked
CUST0676,Mila,64,Female,Sumatera Barat,2024-08-30,mila966@example.com,81965795730,Yes,60+,2024-08,Not Checked
CUST0677,Gawati,60,Female,Sumatera Selatan,2024-10-03,wibisonoedi@example.org,836399186101,Yes,46-60,2024-10,Not Checked
CUST0678,Halima,42,Female,Nusa Tenggara Barat,2025-04-28,iuwais@example.net,843115878464,Yes,36-45,2025-04,Not Checked
CUST0680,Tania,52,Female,Kalimantan Selatan,2024-09-06,galionowasita@example.net,85024295384,No,46-60,2024-09,Not Checked
CUST0681,Gina,34,Female,DI Yogyakarta,2025-09-04,mandasarihasta@example.com,886383735430,No,26-35,2025-09,Not Checked
CUST0682,Agnes,30,Female,Sulawesi Tengah,2025-03-10,jagapatiwasita@example.com,802302768,Yes,26-35,2025-03,Not Checked
CUST0683,Aisyah,21,Female,unknown,2025-02-11,agusadriansyah@example.net,86445039754,Yes,18-25,2025-02,Not Checked
CUST0684,Zamira,20,Female,Nusa Tenggara Barat,2024-01-03,863zamira@example.com,814042975117,Yes,18-25,2024-01,Not Checked
CUST0685,Jaiman,43,Male,Sulawesi Selatan,2024-08-11,jaiman538@example.com,818103569,Yes,36-45,2024-08,Not Checked
CUST0686,Slamet,43,Male,Gorontalo,2024-02-28,144slamet@example.com,825675276374,Yes,36-45,2024-02,Not Checked
CUST0687,Viktor,31,Male,DKI Jakarta,2025-01-12,mandalajasmani@example.com,816703639,Yes,26-35,2025-01,Not Checked
CUST0688,Jaga,36,Male,Papua Barat,2024-11-22,wasishutagalung@example.org,8001846038,No,36-45,2024-11,Not Checked
CUST0689,Wahyu,55,Male,Kalimantan Tengah,2024-07-20,wahyu_93@example.com,882315176,Yes,46-60,2024-07,Not Checked
CUST0690,Clara,18,Female,Gorontalo,2024-02-16,clara_1@example.com,88870646610,Yes,<18,2024-02,Not Checked
CUST0691,Elvina,32,Female,Sulawesi Utara,2024-08-04,443elvina@example.com,84736764699,Yes,26-35,2024-08,Not Checked
CUST0692,Kasiyah,18,Female,Jambi,2024-04-13,865kasiyah@example.com,869825404,Yes,<18,2024-04,Not Checked
CUST0693,Cakrabirawa,27,Male,Banten,2025-02-18,asaragih@example.net,895774125,No,26-35,2025-02,Not Checked
CUST0694,Adiarja,44,Male,Papua Barat,2025-06-23,adiarja_50@example.com,804009508,No,36-45,2025-06,Not Checked
CUST0695,Putu,19,Male,Jambi,2025-08-15,573putu@example.com,807729943,Yes,18-25,2025-08,Not Checked
CUST0696,Melinda,65,Female,Jambi,2024-01-05,sinagamahesa@example.org,82287594507,Yes,60+,2024-01,Not Checked
CUST0697,Eka,53,Male,Bali,2025-09-01,eka_40@example.com,8160778839,Yes,46-60,2025-09,Not Checked
CUST0698,Fathonah,49,Female,Bengkulu,2025-08-31,rajatabakianto@example.org,828083699871,Yes,46-60,2025-08,Not Checked
CUST0699,Yoga,45,Male,Kalimantan Timur,2024-04-26,kawayadongoran@example.com,895059196381,Yes,36-45,2024-04,Not Checked
CUST0700,Leo,50,Male,Kepulauan Riau,2024-07-19,asmadimegantara@example.com,867258473818,No,46-60,2024-07,Not Checked
CUST0701,Padma,56,Female,Sulawesi Barat,2025-05-02,937padma@example.com,84110152654,Yes,46-60,2025-05,Not Checked
CUST0702,Hana,20,Female,Jawa Tengah,2025-01-03,hana611@example.com,853585286,Yes,18-25,2025-01,Not Checked
CUST0703,Maryadi,51,Male,Jambi,2024-04-13,maryadi_37@example.com,815004463,Yes,46-60,2024-04,Not Checked
CUST0704,Talia,52,Female,DKI Jakarta,2024-03-23,putu80@example.org,808950494,No,46-60,2024-03,Not Checked
CUST0705,Karen,37,Female,Jawa Timur,2024-08-10,535karen@example.com,846176015737,Yes,36-45,2024-08,Not Checked
CUST0706,Carla,40,Female,Lampung,2024-04-11,carla92@example.com,88670205486,Yes,36-45,2024-04,Not Checked
CUST0707,Waluyo,38,Male,Sumatera Utara,2024-04-17,mtamba@example.com,826168202128,No,36-45,2024-04,Not Checked
CUST0708,Safina,47,Female,unknown,2024-02-04,bambang52@example.net,839301635,Yes,46-60,2024-02,Not Checked
CUST0709,Elisa,62,Female,Kalimantan Barat,2024-12-04,iswahyudimartaka@example.net,883761055,Yes,60+,2024-12,Not Checked
CUST0710,Cagak,33,Male,Sumatera Barat,2025-08-05,532cagak@example.com,834728012,Yes,26-35,2025-08,Not Checked
CUST0711,Putri,32,Female,Papua Barat,2025-08-28,23putri@example.com,84579835662,Yes,26-35,2025-08,Not Checked
CUST0712,Panca,60,Male,Riau,2025-07-02,ihutagalung@example.com,81112062265,Yes,46-60,2025-07,Not Checked
CUST0713,Harjasa,47,Male,Bali,2025-02-22,mahendragina@example.org,886567232085,Yes,46-60,2025-02,Not Checked
CUST0714,Nilam,21,Female,Kalimantan Timur,2025-05-09,rafidhutasoit@example.net,80874483732,Yes,18-25,2025-05,Not Checked
CUST0715,Jane,26,Female,Papua Barat,2024-02-13,jane_31@example.com,876381976,Yes,26-35,2024-02,Not Checked
CUST0716,Kiandra,57,Female,DI Yogyakarta,2025-04-02,241kiandra@example.com,84780209256,Yes,46-60,2025-04,Not Checked
CUST0717,Dewi,42,Female,Jambi,2024-06-13,anggriawanasmadi@example.org,817589292209,Yes,36-45,2024-06,Not Checked
CUST0718,Azalea,40,Female,Jambi,2024-12-23,handayanigandi@example.com,856761900032,Yes,36-45,2024-12,Not Checked
CUST0719,Farhunnisa,45,Female,Kalimantan Timur,2024-09-10,pertiwiumaya@example.net,826855119118,No,36-45,2024-09,Not Checked
CUST0720,Caturangga,21,Male,Nusa Tenggara Barat,2025-06-10,utamiciaobella@example.org,8835787473,Yes,18-25,2025-06,Not Checked
CUST0721,Yessi,28,Female,Jawa Tengah,2025-02-21,kuswandaridalima@example.net,851615395,No,26-35,2025-02,Not Checked
CUST0722,Asirwada,42,Male,Kepulauan Bangka Belitung,2023-11-13,umegantara@example.net,881691858,Yes,36-45,2023-11,Not Checked
CUST0723,Cemani,51,Male,Kepulauan Riau,2025-09-15,opungsantoso@example.org,86797399916,No,46-60,2025-09,Not Checked
CUST0724,Ayu,40,Female,Sulawesi Selatan,2025-03-05,pastuti@example.net,842274101,Yes,36-45,2025-03,Not Checked
CUST0725,Umaya,47,Male,Banten,2024-05-17,wijayaviman@example.net,8417551424,Yes,46-60,2024-05,Not Checked
CUST0726,Irma,31,Female,Kepulauan Riau,2024-04-26,irma_29@example.com,808725645621,No,26-35,2024-04,Not Checked
CUST0727,Kamila,21,Female,Jawa Barat,2025-06-20,putri22@example.org,8071931616,Yes,18-25,2025-06,Not Checked
CUST0728,Oni,21,Female,Nusa Tenggara Barat,2024-10-06,hlestari@example.org,804991340,Yes,18-25,2024-10,Not Checked
CUST0729,Yani,25,Female,Bengkulu,2023-12-25,alika09@example.com,872626166,No,18-25,2023-12,Not Checked
CUST0730,Galur,38,Male,Sumatera Selatan,2024-09-18,galur_37@example.com,80496762480,Yes,36-45,2024-09,Not Checked
CUST0731,Banawi,20,Male,Sumatera Barat,2024-07-04,zulkarnainellis@example.net,899541795,No,18-25,2024-07,Not Checked
CUST0732,Vanya,39,Female,Sulawesi Utara,2025-03-10,inapertiwi@example.net,8765545919,No,36-45,2025-03,Not Checked
CUST0733,Michelle,40,Female,DI Yogyakarta,2024-04-01,budimanparman@example.org,874704018,No,36-45,2024-04,Not Checked
CUST0734,Gamblang,64,Male,Papua Barat,2024-12-15,galuh31@example.net,8678365470,No,60+,2024-12,Not Checked
CUST0735,Shakila,42,Female,Sumatera Barat,2024-01-22,novitasarilukman@example.org,8284446633,No,36-45,2024-01,Not Checked
CUST0736,Dian,43,Female,Kalimantan Tengah,2023-11-17,wulan20@example.net,8672756228,Yes,36-45,2023-11,Check Failed
CUST0737,Citra,25,Female,Kalimantan Tengah,2024-10-11,sarahfirmansyah@example.org,897046833,No,18-25,2024-10,Not Checked
CUST0739,Mulyono,24,Male,Kalimantan Barat,2024-10-31,mulyono_17@example.com,816090025,Yes,18-25,2024-10,Not Checked
CUST0740,Amalia,54,Female,Sulawesi Tengah,2024-11-05,amalia725@example.com,8764210445,Yes,46-60,2024-11,Check Failed
CUST0741,Julia,55,Female,Jawa Barat,2024-11-07,dharyanto@example.com,83962790748,Yes,46-60,2024-11,Not Checked
CUST0742,Cengkal,43,Male,Jawa Tengah,2025-02-05,dodowibisono@example.org,844962659438,Yes,36-45,2025-02,Not Checked
CUST0743,Aisyah,40,Female,Sumatera Utara,2024-11-07,aisyah_93@example.com,858705112293,No,36-45,2024-11,Not Checked
CUST0744,Dalima,28,Female,Lampung,2024-06-03,usimbolon@example.net,823873398,No,26-35,2024-06,Not Checked
CUST0745,Cahyadi,27,Male,Sulawesi Selatan,2025-05-19,cahyadi_58@example.com,856994088547,Yes,26-35,2025-05,Not Checked
CUST0746,Gada,37,Male,Lampung,2024-12-14,dhabibi@example.com,886957090,Yes,36-45,2024-12,Not Checked
CUST0747,Nilam,40,Female,Maluku Utara,2025-04-16,citraprabowo@example.org,86848771857,Yes,36-45,2025-04,Not Checked
CUST0748,Tantri,50,Female,unknown,2024-08-18,tantri_19@example.com,8862206790,Yes,46-60,2024-08,Not Checked
CUST0749,Vinsen,54,Male,Sumatera Utara,2023-10-25,vinsen_51@example.com,877845360932,Yes,46-60,2023-10,Not Checked
CUST0750,Darmana,19,Male,Lampung,2024-06-14,bsuryono@example.com,8188573513,Yes,18-25,2024-06,Not Checked
CUST0751,Harjo,35,Male,Kalimantan Barat,2023-12-28,dartono62@example.net,869852943,Yes,26-35,2023-12,Not Checked
CUST0752,Puput,60,Female,DKI Jakarta,2025-05-16,830puput@example.com,888557859258,No,46-60,2025-05,Not Checked
CUST0753,Lanang,54,Male,Papua,2025-05-19,eandriani@example.net,85464276586,No,46-60,2025-05,Not Checked
CUST0754,Ajiman,32,Male,Kalimantan Tengah,2025-05-14,damarhardiansyah@example.net,8181142457,Yes,26-35,2025-05,Not Checked
CUST0755,Devi,37,Female,Sulawesi Tenggara,2023-12-14,799devi@example.com,8230343825,Yes,36-45,2023-12,Not Checked
CUST0756,Olivia,27,Female,Banten,2024-09-03,650olivia@example.com,876164272623,Yes,26-35,2024-09,Not Checked
CUST0757,Karsa,18,Male,Kalimantan Selatan,2024-02-16,608karsa@example.com,8219248831,No,<18,2024-02,Not Checked
CUST0758,Slamet,40,Male,Kepulauan Bangka Belitung,2024-05-01,mmaryadi@example.org,888518829,No,36-45,2024-05,Not Checked
CUST0759,Zelda,60,Female,unknown,2025-07-14,ndongoran@example.org,866263295,Yes,46-60,2025-07,Not Checked
CUST0760,Safina,34,Female,Sulawesi Barat,2024-06-03,wijayantialika@example.org,8390146803,Yes,26-35,2024-06,Not Checked
CUST0761,Intan,58,Female,Riau,2024-04-22,rusmanrajasa@example.org,8650147872,Yes,46-60,2024-04,Not Checked
CUST0762,Jayeng,43,Male,Sulawesi Tenggara,2024-05-06,jayeng_70@example.com,81210847202,No,36-45,2024-05,Not Checked
CUST0763,Karman,29,Male,Jawa Barat,2024-03-06,818karman@example.com,86039828212,No,26-35,2024-03,Not Checked
CUST0764,Irfan,42,Male,Sulawesi Barat,2024-12-16,irfan_91@example.com,826879745362,No,36-45,2024-12,Not Checked
CUST0765,Among,32,Male,Kepulauan Bangka Belitung,2025-03-31,gamanhutapea@example.com,8915162914,Yes,26-35,2025-03,Not Checked
CUST0766,Putri,60,Female,Kalimantan Selatan,2025-07-10,halimahcager@example.org,8869484756,Yes,46-60,2025-07,Not Checked
CUST0767,Irfan,46,Male,Kepulauan Riau,2025-01-12,irfan_68@example.com,894715081,Yes,46-60,2025-01,Not Checked
CUST0768,Ika,39,Female,Lampung,2025-05-27,luhungsaefullah@example.net,817496131260,Yes,36-45,2025-05,Not Checked
CUST0769,Lidya,21,Female,Bengkulu,2025-04-10,tharyanto@example.org,8022421807,Yes,18-25,2025-04,Not Checked
CUST0770,Bella,29,Female,DKI Jakarta,2024-05-11,winarnofathonah@example.net,88869360227,Yes,26-35,2024-05,Not Checked
CUST0771,Bakianto,51,Male,Maluku,2025-01-02,banara24@example.org,833704233008,Yes,46-60,2025-01,Not Checked
CUST0772,Tania,40,Female,Nusa Tenggara Timur,2024-05-03,tania413@example.com,859532978460,No,36-45,2024-05,Not Checked
CUST0773,Manah,59,Male,Sumatera Barat,2025-04-22,manah_69@example.com,8189245083,Yes,46-60,2025-04,Not Checked
CUST0774,Eka,59,Female,Aceh,2023-11-29,471eka@example.com,895515915,Yes,46-60,2023-11,Not Checked
CUST0775,Tedi,57,Male,unknown,2024-04-27,hartatiwasis@example.net,8833792563,Yes,46-60,2024-04,Not Checked
CUST0776,Nilam,35,Female,Bali,2024-06-22,drahmawati@example.net,8060855706,Yes,26-35,2024-06,Not Checked
CUST0777,Icha,62,Female,Kalimantan Utara,2024-12-11,yhalimah@example.net,81345990329,Yes,60+,2024-12,Not Checked
CUST0778,Embuh,43,Male,Papua,2024-06-02,among30@example.net,8135942920,Yes,36-45,2024-06,Not Checked
CUST0779,Eman,49,Male,Jambi,2025-07-14,eman593@example.com,8674755381,No,46-60,2025-07,Not Checked
CUST0780,Hadi,33,Male,Sulawesi Barat,2023-10-21,hadi_56@example.com,810877392,No,26-35,2023-10,Not Checked
CUST0781,Yance,22,Female,Aceh,2024-05-06,ramadanmartana@example.org,8731207369,Yes,18-25,2024-05,Not Checked
CUST0782,Hardi,61,Male,Papua,2024-04-19,jessicamahendra@example.org,822028772862,No,60+,2024-04,Not Checked
CUST0783,Carla,28,Female,Gorontalo,2024-03-06,rmandasari@example.com,89802412289,Yes,26-35,2024-03,Not Checked
CUST0784,Indah,44,Female,unknown,2024-03-23,tantrirajata@example.net,869219285856,No,36-45,2024-03,Not Checked
CUST0785,Ella,19,Female,Kalimantan Tengah,2025-09-14,habibielon@example.org,8991135536,Yes,18-25,2025-09,Not Checked
CUST0786,Maryanto,58,Male,Jawa Tengah,2024-04-11,tira25@example.net,8805105835,Yes,46-60,2024-04,Not Checked
CUST0787,Tantri,30,Female,Lampung,2025-01-30,yessioktaviani@example.org,8876272379,No,26-35,2025-01,Not Checked
CUST0788,Panca,53,Male,Sulawesi Utara,2023-10-07,mandalairsad@example.net,807605501418,No,46-60,2023-10,Not Checked
CUST0789,Zahra,39,Female,unknown,2024-10-30,agustinaenteng@example.com,8611018654,No,36-45,2024-10,Not Checked
CUST0790,Yance,30,Female,Sulawesi Selatan,2024-10-24,lailasarigaiman@example.com,894545524276,Yes,26-35,2024-10,Not Checked
CUST0791,Harjo,44,Male,Papua,2024-05-09,jinawizulaika@example.com,804008186,Yes,36-45,2024-05,Not Checked
CUST0792,Paiman,22,Male,DKI Jakarta,2023-10-07,cahyo81@example.net,807856715,Yes,18-25,2023-10,Not Checked
CUST0793,Zalindra,27,Female,Kepulauan Bangka Belitung,2024-11-10,rinijailani@example.com,858144790,Yes,26-35,2024-11,Not Checked
CUST0794,Irsad,43,Male,Sulawesi Tenggara,2024-02-18,76irsad@example.com,87412970276,No,36-45,2024-02,Not Checked
CUST0795,Cindy,33,Female,Nusa Tenggara Timur,2024-07-03,firgantorojinawi@example.org,879694495,Yes,26-35,2024-07,Not Checked
CUST0796,Kartika,54,Female,Kalimantan Selatan,2024-02-21,siregarhasta@example.com,872790807544,No,46-60,2024-02,Not Checked
CUST0797,Kayun,23,Male,Jawa Timur,2025-04-22,eprasetya@example.org,803884526,Yes,18-25,2025-04,Not Checked
CUST0798,Tami,47,Female,Kalimantan Timur,2024-03-11,tami657@example.com,872205052,Yes,46-60,2024-03,Not Checked
CUST0799,Ratna,28,Female,Jawa Timur,2024-11-28,latika64@example.com,87084871353,Yes,26-35,2024-11,Not Checked
CUST0800,Jagaraga,41,Male,Bengkulu,2024-08-19,laraswijaya@example.org,85760582857,No,36-45,2024-08,Not Checked
CUST0801,Lukita,50,Male,Bali,2024-04-23,unggul18@example.com,822523305165,Yes,46-60,2024-04,Not Checked
CUST0802,Karen,46,Female,Kalimantan Selatan,2024-12-26,197karen@example.com,830127543,Yes,46-60,2024-12,Not Checked
CUST0803,Gabriella,55,Female,Nusa Tenggara Timur,2025-08-13,bsantoso@example.com,855135196,Yes,46-60,2025-08,Not Checked
CUST0804,Latika,49,Female,Jawa Timur,2024-07-25,jumari71@example.org,80501083075,Yes,46-60,2024-07,Not Checked
CUST0805,Wahyu,59,Male,Kepulauan Riau,2024-07-16,wahyu572@example.com,83883908996,No,46-60,2024-07,Not Checked
CUST0806,Vicky,29,Female,Sumatera Selatan,2025-02-16,qorinapitupulu@example.net,869329753,Yes,26-35,2025-02,Not Checked
CUST0807,Cayadi,34,Male,Papua Barat,2024-08-05,61cayadi@example.com,829097499,No,26-35,2024-08,Not Checked
CUST0808,Ifa,52,Female,Papua Barat,2025-07-21,ifa523@example.com,865214877,Yes,46-60,2025-07,Not Checked
CUST0809,Wasis,31,Male,Sulawesi Barat,2025-06-23,belindaramadan@example.com,855320071,No,26-35,2025-06,Not Checked
CUST0810,Jayeng,43,Male,Jambi,2023-11-24,eyuniar@example.org,855957372,Yes,36-45,2023-11,Not Checked
CUST0811,Nilam,48,Female,Kalimantan Barat,2025-08-02,hasnauwais@example.org,82375631588,Yes,46-60,2025-08,Not Checked
CUST0812,Halim,44,Male,Kalimantan Utara,2025-06-21,halim_85@example.com,8331134183,Yes,36-45,2025-06,Not Checked
CUST0813,Nabila,60,Female,DI Yogyakarta,2024-08-06,jarwa62@example.com,866139326,Yes,46-60,2024-08,Not Checked
CUST0814,Viman,63,Male,Kalimantan Utara,2025-08-04,inasyiah@example.org,8354650290,No,60+,2025-08,Not Checked
CUST0815,Michelle,20,Female,Riau,2024-10-14,michelle910@example.com,864300262,No,18-25,2024-10,Not Checked
CUST0816,Melinda,64,Female,Banten,2023-11-12,11melinda@example.com,859852123933,Yes,60+,2023-11,Not Checked
CUST0817,Syahrini,63,Female,Nusa Tenggara Timur,2024-06-26,pratamagatra@example.net,8875898692,Yes,60+,2024-06,Not Checked
CUST0818,Sabar,43,Male,Papua Barat,2024-12-12,melindanarpati@example.org,81276584519,Yes,36-45,2024-12,Not Checked
CUST0819,Mulya,53,Male,Papua,2024-02-13,mulya_72@example.com,8398216452,Yes,46-60,2024-02,Not Checked
CUST0820,Raihan,48,Male,Aceh,2024-09-01,warta50@example.com,8669427842,Yes,46-60,2024-09,Not Checked
CUST0821,Nilam,48,Female,Jawa Timur,2024-03-14,yulia90@example.net,858872748830,Yes,46-60,2024-03,Not Checked
CUST0822,Febi,56,Female,Lampung,2024-06-15,febi_15@example.com,845251267113,Yes,46-60,2024-06,Not Checked
CUST0823,Drajat,48,Male,Kalimantan Timur,2023-12-27,setiawannasim@example.net,82065914060,No,46-60,2023-12,Not Checked
CUST0824,Kawaya,45,Male,Sumatera Barat,2024-04-08,pzulkarnain@example.com,830332335658,Yes,36-45,2024-04,Not Checked
CUST0825,Erik,28,Male,Kalimantan Timur,2024-02-29,narpaticayadi@example.org,863247452,Yes,26-35,2024-02,Not Checked
CUST0826,Pia,33,Female,Kalimantan Utara,2024-04-11,533pia@example.com,823875757,Yes,26-35,2024-04,Not Checked
CUST0827,Iriana,56,Female,Banten,2024-04-12,gaimannababan@example.com,8796150235,Yes,46-60,2024-04,Not Checked
CUST0828,Rini,39,Female,Sulawesi Utara,2024-07-07,rini630@example.com,883661568528,Yes,36-45,2024-07,Not Checked
CUST0829,Dewi,65,Female,Sumatera Utara,2024-09-08,vivimaulana@example.com,8599983545,Yes,60+,2024-09,Not Checked
CUST0830,Faizah,40,Female,Sumatera Utara,2025-06-10,susantimarsudi@example.org,8213605722,Yes,36-45,2025-06,Not Checked
CUST0831,Kasiyah,56,Female,Kalimantan Barat,2023-11-03,novamahendra@example.com,871439104,Yes,46-60,2023-11,Not Checked
CUST0832,Ida,50,Female,Bali,2024-11-04,suartiniharimurti@example.org,8593807183,Yes,46-60,2024-11,Not Checked
CUST0833,Cager,45,Male,Sulawesi Utara,2024-01-16,cager_96@example.com,875205918,Yes,36-45,2024-01,Not Checked
CUST0834,Marwata,36,Male,Kepulauan Riau,2025-09-20,yuliartikunthara@example.com,8397261952,Yes,36-45,2025-09,Not Checked
CUST0835,Raisa,64,Female,Kalimantan Barat,2024-11-24,982raisa@example.com,8230549642,No,60+,2024-11,Not Checked
CUST0836,Mahfud,38,Male,Riau,2025-07-21,kasusra28@example.com,832255251,Yes,36-45,2025-07,Not Checked
CUST0837,Novi,49,Female,Nusa Tenggara Barat,2024-07-14,novi_55@example.com,8856031811,Yes,46-60,2024-07,Not Checked
CUST0838,Ratih,30,Female,Sumatera Utara,2023-09-25,fitria10@example.com,8559069198,Yes,26-35,2023-09,Not Checked
CUST0839,Panca,58,Male,Kepulauan Riau,2025-06-27,mnuraini@example.net,806628082,No,46-60,2025-06,Not Checked
CUST0840,Galar,27,Male,Jambi,2024-05-03,galar_38@example.com,861223351,Yes,26-35,2024-05,Not Checked
CUST0841,Ciaobella,60,Female,Nusa Tenggara Barat,2024-10-02,bambang40@example.org,845143427,Yes,46-60,2024-10,Not Checked
CUST0842,Gabriella,30,Female,unknown,2024-08-08,rezasihotang@example.net,879151819,No,26-35,2024-08,Not Checked
CUST0843,Lidya,43,Female,Maluku Utara,2024-02-28,dwimayasari@example.net,8103026968,Yes,36-45,2024-02,Not Checked
CUST0844,Hani,28,Female,Kepulauan Bangka Belitung,2024-03-17,hani996@example.com,8993009032,Yes,26-35,2024-03,Not Checked
CUST0845,Parman,31,Male,Papua,2023-11-24,yfirmansyah@example.net,834554940085,Yes,26-35,2023-11,Not Checked
CUST0846,Sarah,21,Female,Nusa Tenggara Barat,2024-04-21,sarah_9@example.com,8701575805,Yes,18-25,2024-04,Not Checked
CUST0847,Kunthara,50,Male,Bengkulu,2024-11-29,279kunthara@example.com,8926401344,Yes,46-60,2024-11,Not Checked
CUST0848,Kania,49,Female,Maluku,2025-01-31,kania854@example.com,85670442371,Yes,46-60,2025-01,Not Checked
CUST0849,Tirta,18,Male,Aceh,2024-03-21,tirta90@example.com,868087195436,Yes,<18,2024-03,Not Checked
CUST0850,Prayitna,43,Male,unknown,2024-12-18,narjisaputra@example.org,844800866,No,36-45,2024-12,Not Checked
CUST0851,Zelda,60,Female,Bali,2024-09-10,zelda622@example.com,898867165,Yes,46-60,2024-09,Not Checked
CUST0852,Titin,34,Female,Kalimantan Tengah,2024-12-25,titin49@example.com,822152527,Yes,26-35,2024-12,Not Checked
CUST0853,Zelda,21,Female,Bengkulu,2024-03-27,oskardabukke@example.org,815777376,Yes,18-25,2024-03,Not Checked
CUST0854,Restu,54,Female,Papua Barat,2023-12-05,restu_3@example.com,8691945878,Yes,46-60,2023-12,Not Checked
CUST0855,Hasna,50,Female,Bengkulu,2024-02-16,hasna_56@example.com,846891616,No,46-60,2024-02,Not Checked
CUST0856,Hasna,24,Female,Maluku Utara,2023-11-26,tadriansyah@example.org,895047014,Yes,18-25,2023-11,Not Checked
CUST0857,Jamalia,40,Female,Kalimantan Timur,2024-08-14,mfirgantoro@example.org,866237363,Yes,36-45,2024-08,Not Checked
CUST0858,Karen,23,Female,Riau,2024-11-14,bahuwarna44@example.net,812614188697,Yes,18-25,2024-11,Not Checked
CUST0859,Jefri,29,Male,Papua Barat,2023-11-08,shutapea@example.org,851668585083,Yes,26-35,2023-11,Not Checked
CUST0861,Jaya,52,Male,Kepulauan Riau,2024-03-24,shastuti@example.org,819455865,Yes,46-60,2024-03,Not Checked
CUST0862,Gawati,18,Female,unknown,2024-01-16,gawati_15@example.com,813401534509,No,<18,2024-01,Not Checked
CUST0863,Gaduh,19,Male,Kepulauan Bangka Belitung,2023-11-25,pratiwiharsana@example.org,899151747,Yes,18-25,2023-11,Not Checked
CUST0864,Gina,33,Female,Bali,2024-07-23,siska37@example.com,821981486806,No,26-35,2024-07,Not Checked
CUST0865,Elvin,56,Male,Jawa Barat,2025-06-11,danu77@example.net,85195272169,No,46-60,2025-06,Not Checked
